Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,f_a_age_group,f_a_admission_band,f_a_prev_qual_band,f_a_financial_risk,f_a_parental_edu_level,f_a_is_mature_student,f_a_first_choice,f_a_attended_daytime,f_a_prior_higher_edu,f_a_domestic_student,admission_grade_band,age_group,financial_risk,f_b_sem1_pass_rate,f_b_sem2_pass_rate,f_b_sem1_evaluation_rate,f_b_sem2_evaluation_rate,f_b_academic_progress,f_b_academic_performance_score,f_b_sem1_engagement,f_b_sem2_engagement,f_b_no_evaluation_flag,f_b_credited_ratio,f_b_grade_improvement,f_b_total_units_approved,f_b_total_units_enrolled,semester_1_pass_rate,semester_2_pass_rate,semester_1_evaluation_rate,semester_2_evaluation_rate,academic_progress,academic_performance_score,attendance_mode,early_admission_risk,current_academic_risk
1,1,1,9147,1,1,138.0,1,37,37,194,171,131.0,1,0,0,1,0,0,19,0,0,5,9,4,11.0,0,0,5,8,3,10.666666666666666,0,12.4,0.5,1.79,Enrolled,15-19,Q3,Q3,MEDIUM,37.0,0,1,1,0,1,Q3,15-19,MEDIUM,0.8,0.6,1.8,1.6,0.7,10.857142857142858,1.8,1.6,0,0.0,-0.3333333333333339,7,10,0.8,0.6,1.8,1.6,0.7,10.857142857142858,Daytime,LOW,MEDIUM
1,1,1,9500,1,1,145.0,1,19,1,9,5,145.0,0,0,0,1,0,1,18,0,0,7,7,7,14.071428571428571,0,0,8,8,8,15.1625,0,13.9,-0.3,0.79,Graduate,15-19,Q4,Q4,LOW,10.0,0,1,1,0,1,Q4,15-19,LOW,1.0,1.0,1.0,1.0,1.0,14.653333333333334,1.0,1.0,0,0.0,1.0910714285714285,15,15,1.0,1.0,1.0,1.0,1.0,14.653333333333334,Daytime,LOW,LOW
1,17,1,9254,1,1,122.0,1,37,37,5,6,114.3,0,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,20-24,Q1,Q1,HIGH,37.0,1,1,1,0,1,Q1,20-24,HIGH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,HIGH,HIGH
1,44,1,171,1,39,110.0,1,37,37,5,6,108.3,0,0,0,0,0,0,26,0,4,9,9,4,11.25,0,3,10,12,3,11.0,0,12.4,0.5,1.79,Dropout,25-29,Q1,Q1,HIGH,37.0,1,1,1,0,1,Q1,25-29,HIGH,0.4444444444444444,0.3,1.0,1.2,0.3684210526315789,11.142857142857142,1.0,1.2,0,0.3684210526315789,-0.25,7,19,0.4444444444444444,0.3,1.0,1.2,0.3684210526315789,11.142857142857142,Daytime,HIGH,HIGH
1,1,3,9070,1,1,136.0,1,37,38,9,9,125.2,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,8,6,13.625,0,10.8,1.4,1.74,Graduate,15-19,Q2,Q3,LOW,37.5,0,0,1,0,1,Q2,15-19,LOW,1.0,1.0,1.0,1.3333333333333333,1.0,13.8125,1.0,1.3333333333333333,0,0.0,-0.375,12,12,1.0,1.0,1.0,1.3333333333333333,1.0,13.8125,Daytime,MEDIUM,LOW
1,1,1,9254,1,1,145.0,1,1,38,4,9,131.7,1,0,0,1,0,1,21,0,0,6,8,6,12.166666666666666,0,0,6,11,3,11.666666666666666,0,10.8,1.4,1.74,Dropout,20-24,Q3,Q4,LOW,19.5,1,1,1,0,1,Q3,20-24,LOW,1.0,0.5,1.3333333333333333,1.8333333333333333,0.75,12.0,1.3333333333333333,1.8333333333333333,0,0.0,-0.5,9,12,1.0,0.5,1.3333333333333333,1.8333333333333333,0.75,12.0,Daytime,LOW,MEDIUM
1,17,4,9500,1,1,141.0,1,38,37,3,3,126.3,1,0,0,1,0,0,18,0,0,8,8,7,13.297142857142855,0,0,8,8,7,13.297142857142855,0,10.8,1.4,1.74,Graduate,15-19,Q3,Q4,MEDIUM,37.5,0,0,1,0,1,Q3,15-19,MEDIUM,0.875,0.875,1.0,1.0,0.875,13.297142857142855,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,13.297142857142855,Daytime,MEDIUM,MEDIUM
1,1,1,9085,1,1,149.0,1,19,19,4,6,147.6,1,0,0,1,0,0,20,0,0,6,14,6,13.923076923076923,0,0,6,9,6,14.25,0,15.5,2.8,-4.06,Graduate,20-24,Q4,Q4,MEDIUM,19.0,1,1,1,0,1,Q4,20-24,MEDIUM,1.0,1.0,2.3333333333333335,1.5,1.0,14.086538461538462,2.3333333333333335,1.5,0,0.0,0.32692307692307665,12,12,1.0,1.0,2.3333333333333335,1.5,1.0,14.086538461538462,Daytime,LOW,LOW
1,1,6,9500,1,1,130.0,1,38,19,5,6,125.1,1,0,0,1,0,0,18,0,0,7,11,7,13.37,0,0,8,13,7,12.833333333333334,0,15.5,2.8,-4.06,Graduate,15-19,Q2,Q2,MEDIUM,28.5,0,0,1,0,1,Q2,15-19,MEDIUM,1.0,0.875,1.5714285714285714,1.625,0.9333333333333333,13.101666666666668,1.5714285714285714,1.625,0,0.0,-0.5366666666666653,14,15,1.0,0.875,1.5714285714285714,1.625,0.9333333333333333,13.101666666666668,Daytime,MEDIUM,LOW
1,17,6,9147,1,1,121.0,1,19,38,7,9,123.8,0,0,0,1,0,1,19,0,0,5,5,5,12.4,0,0,5,8,3,11.0,0,12.7,3.7,-1.7,Enrolled,15-19,Q2,Q1,LOW,28.5,0,0,1,0,1,Q2,15-19,LOW,1.0,0.6,1.0,1.6,0.8,11.875,1.0,1.6,0,0.0,-1.4000000000000004,8,10,1.0,0.6,1.0,1.6,0.8,11.875,Daytime,MEDIUM,MEDIUM
1,1,1,9670,1,1,128.0,1,1,1,2,2,130.8,1,0,0,1,0,0,20,0,0,5,5,4,15.0,0,0,5,5,4,13.75,0,7.6,2.6,0.32,Dropout,20-24,Q3,Q2,MEDIUM,1.0,1,1,1,0,1,Q3,20-24,MEDIUM,0.8,0.8,1.0,1.0,0.8,14.375,1.0,1.0,0,0.0,-1.25,8,10,0.8,0.8,1.0,1.0,0.8,14.375,Daytime,MEDIUM,MEDIUM
1,1,1,9853,1,1,152.0,1,19,19,9,5,154.1,0,0,1,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.571428571428571,0,12.7,3.7,-1.7,Graduate,15-19,Q4,Q4,HIGH,19.0,0,1,1,0,1,Q4,15-19,HIGH,1.0,1.0,1.0,1.1666666666666667,1.0,12.952380952380954,1.0,1.1666666666666667,0,0.0,-0.7619047619047628,12,12,1.0,1.0,1.0,1.1666666666666667,1.0,12.952380952380954,Daytime,LOW,LOW
1,16,2,9147,1,1,132.0,1,37,37,9,9,122.6,1,0,0,1,0,1,20,0,0,5,8,3,12.0,0,0,5,9,4,12.625,0,10.8,1.4,1.74,Enrolled,20-24,Q2,Q2,LOW,37.0,1,0,1,0,1,Q2,20-24,LOW,0.6,0.8,1.6,1.8,0.7,12.357142857142858,1.6,1.8,0,0.0,0.625,7,10,0.6,0.8,1.6,1.8,0.7,12.357142857142858,Daytime,MEDIUM,MEDIUM
1,1,2,8014,0,1,107.0,1,19,11,0,0,103.5,1,0,0,1,0,0,22,0,0,6,7,5,13.4,0,0,6,9,5,12.2,0,7.6,2.6,0.32,Graduate,20-24,Q1,Q1,MEDIUM,15.0,1,0,0,0,1,Q1,20-24,MEDIUM,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.5,0.8333333333333334,12.8,1.1666666666666667,1.5,0,0.0,-1.200000000000001,10,12,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.5,0.8333333333333334,12.8,Evening,HIGH,MEDIUM
1,1,1,171,1,1,131.0,1,19,38,4,5,132.8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,15-19,Q3,Q2,MEDIUM,28.5,0,1,1,0,1,Q3,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
1,51,1,9991,0,1,141.0,1,19,38,5,7,100.0,0,0,0,1,0,0,21,0,1,5,9,4,11.5,0,1,5,5,5,11.4,0,8.9,1.4,3.51,Graduate,20-24,Q1,Q4,MEDIUM,28.5,1,1,0,0,1,Q1,20-24,MEDIUM,0.8,1.0,1.8,1.0,0.9,11.444444444444445,1.8,1.0,0,0.2,-0.09999999999999964,9,10,0.8,1.0,1.8,1.0,0.9,11.444444444444445,Evening,HIGH,MEDIUM
1,18,2,9853,1,1,120.0,1,1,1,9,0,115.8,0,0,0,1,0,0,18,0,0,7,12,6,12.0,0,0,7,11,6,12.166666666666666,0,13.9,-0.3,0.79,Enrolled,15-19,Q1,Q1,MEDIUM,1.0,0,0,1,0,1,Q1,15-19,MEDIUM,0.8571428571428571,0.8571428571428571,1.7142857142857142,1.5714285714285714,0.8571428571428571,12.083333333333334,1.7142857142857142,1.5714285714285714,0,0.0,0.16666666666666607,12,14,0.8571428571428571,0.8571428571428571,1.7142857142857142,1.5714285714285714,0.8571428571428571,12.083333333333334,Daytime,HIGH,MEDIUM
1,1,1,9500,1,1,148.0,1,19,19,4,4,133.8,0,0,0,1,0,0,18,0,0,8,8,7,13.485714285714284,0,0,8,8,7,13.485714285714284,0,12.7,3.7,-1.7,Graduate,15-19,Q3,Q4,MEDIUM,19.0,0,1,1,0,1,Q3,15-19,MEDIUM,0.875,0.875,1.0,1.0,0.875,13.485714285714284,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,13.485714285714284,Daytime,LOW,MEDIUM
1,1,1,9070,1,1,130.0,1,12,19,4,5,118.5,0,1,0,1,0,1,18,0,0,6,6,6,12.0,0,0,6,8,6,11.285714285714286,0,8.9,1.4,3.51,Graduate,15-19,Q2,Q2,LOW,15.5,0,1,1,0,1,Q2,15-19,LOW,1.0,1.0,1.0,1.3333333333333333,1.0,11.642857142857144,1.0,1.3333333333333333,0,0.0,-0.7142857142857135,12,12,1.0,1.0,1.0,1.3333333333333333,1.0,11.642857142857144,Daytime,HIGH,LOW
1,17,1,171,1,1,145.0,1,37,37,9,1,150.3,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,15-19,Q4,Q4,MEDIUM,37.0,0,1,1,0,1,Q4,15-19,MEDIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Daytime,LOW,HIGH
1,17,3,9147,1,1,112.0,1,1,19,3,5,107.8,1,0,0,1,0,0,19,0,0,5,7,3,10.333333333333334,0,0,5,11,3,14.428571428571429,0,10.8,1.4,1.74,Enrolled,15-19,Q1,Q1,MEDIUM,10.0,0,0,1,0,1,Q1,15-19,MEDIUM,0.6,0.6,1.4,2.2,0.6,12.38095238095238,1.4,2.2,0,0.0,4.095238095238095,6,10,0.6,0.6,1.4,2.2,0.6,12.38095238095238,Daytime,HIGH,HIGH
1,1,1,9500,1,1,138.0,1,38,1,9,4,127.5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,Enrolled,15-19,Q3,Q3,MEDIUM,19.5,0,1,1,0,1,Q3,15-19,MEDIUM,0.7142857142857143,0.7142857142857143,1.4285714285714286,1.0,0.7142857142857143,13.35,1.4285714285714286,1.0,0,0.0,0.8200000000000003,10,14,0.7142857142857143,0.7142857142857143,1.4285714285714286,1.0,0.7142857142857143,13.35,Daytime,MEDIUM,MEDIUM
1,1,3,9500,1,1,135.0,1,1,37,7,7,120.5,1,0,0,1,0,0,19,0,0,8,11,7,13.258571428571427,0,0,8,11,7,13.258571428571427,0,10.8,1.4,1.74,Graduate,15-19,Q2,Q3,MEDIUM,19.0,0,0,1,0,1,Q2,15-19,MEDIUM,0.875,0.875,1.375,1.375,0.875,13.258571428571427,1.375,1.375,0,0.0,0.0,14,16,0.875,0.875,1.375,1.375,0.875,13.258571428571427,Daytime,MEDIUM,MEDIUM
1,1,1,9147,1,1,118.0,1,1,2,10,10,117.3,1,0,0,1,0,0,19,0,0,5,9,4,12.25,0,0,5,10,4,12.0,0,8.9,1.4,3.51,Enrolled,15-19,Q1,Q1,MEDIUM,1.5,0,1,1,0,1,Q1,15-19,MEDIUM,0.8,0.8,1.8,2.0,0.8,12.125,1.8,2.0,0,0.0,-0.25,8,10,0.8,0.8,1.8,2.0,0.8,12.125,Daytime,HIGH,MEDIUM
1,17,1,9254,1,1,123.0,1,38,37,9,7,120.6,1,0,0,0,0,0,19,0,0,6,9,3,11.666666666666666,0,0,6,15,1,10.0,0,10.8,1.4,1.74,Dropout,15-19,Q2,Q1,HIGH,37.5,0,1,1,0,1,Q2,15-19,HIGH,0.5,0.16666666666666666,1.5,2.5,0.3333333333333333,11.25,1.5,2.5,0,0.0,-1.666666666666666,4,12,0.5,0.16666666666666666,1.5,2.5,0.3333333333333333,11.25,Daytime,MEDIUM,HIGH
1,16,4,9254,1,1,126.0,1,38,37,9,7,118.7,1,0,0,1,0,1,21,0,0,6,7,6,13.571428571428571,0,0,6,6,6,12.5,0,8.9,1.4,3.51,Graduate,20-24,Q2,Q2,LOW,37.5,1,0,1,0,1,Q2,20-24,LOW,1.0,1.0,1.1666666666666667,1.0,1.0,13.035714285714286,1.1666666666666667,1.0,0,0.0,-1.0714285714285712,12,12,1.0,1.0,1.1666666666666667,1.0,1.0,13.035714285714286,Daytime,HIGH,LOW
1,1,2,9773,1,1,150.0,41,1,37,9,7,130.8,0,0,0,1,0,1,20,1,0,6,9,5,11.8,0,0,6,9,5,11.833333333333334,0,15.5,2.8,-4.06,Graduate,20-24,Q3,Q4,LOW,19.0,1,0,1,0,0,Q3,20-24,LOW,0.8333333333333334,0.8333333333333334,1.5,1.5,0.8333333333333334,11.816666666666666,1.5,1.5,0,0.0,0.033333333333333215,10,12,0.8333333333333334,0.8333333333333334,1.5,1.5,0.8333333333333334,11.816666666666666,Daytime,MEDIUM,MEDIUM
1,1,1,9147,1,1,121.0,1,19,19,3,9,112.6,1,0,0,1,0,1,20,0,0,5,7,5,14.2,0,0,5,7,5,13.285714285714286,0,11.1,0.6,2.02,Graduate,20-24,Q1,Q1,LOW,19.0,1,1,1,0,1,Q1,20-24,LOW,1.0,1.0,1.4,1.4,1.0,13.742857142857144,1.4,1.4,0,0.0,-0.9142857142857128,10,10,1.0,1.0,1.4,1.4,1.0,13.742857142857144,Daytime,HIGH,LOW
1,39,1,9991,0,19,133.1,1,37,37,9,9,117.2,0,0,0,1,0,0,41,0,0,5,8,5,11.0,0,0,5,6,5,11.8,1,7.6,2.6,0.32,Graduate,40+,Q1,Q2,MEDIUM,37.0,1,1,0,0,1,Q1,40+,MEDIUM,1.0,1.0,1.6,1.2,1.0,11.4,1.6,1.2,0,0.0,0.8000000000000007,10,10,1.0,1.0,1.6,1.2,1.0,11.4,Evening,HIGH,LOW
4,7,1,9500,1,40,130.0,1,37,37,3,3,130.0,1,0,0,1,0,0,32,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,12.4,0.5,1.79,Enrolled,30-39,Q3,Q2,MEDIUM,37.0,1,1,1,1,1,Q3,30-39,MEDIUM,0.5714285714285714,1.0,2.2857142857142856,1.1428571428571428,0.7857142857142857,12.996590909090907,2.2857142857142856,1.1428571428571428,0,0.0,-0.9875000000000007,11,14,0.5714285714285714,1.0,2.2857142857142856,1.1428571428571428,0.7857142857142857,12.996590909090907,Daytime,MEDIUM,MEDIUM
1,17,3,9500,1,1,139.0,1,38,1,9,5,131.8,1,0,0,1,0,0,18,0,0,8,8,7,14.652857142857142,0,0,8,8,7,14.652857142857142,0,10.8,1.4,1.74,Graduate,15-19,Q3,Q3,MEDIUM,19.5,0,0,1,0,1,Q3,15-19,MEDIUM,0.875,0.875,1.0,1.0,0.875,14.652857142857142,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,14.652857142857142,Daytime,LOW,MEDIUM
4,39,1,8014,0,1,160.0,1,37,37,3,4,97.0,0,0,0,1,0,1,35,0,0,6,9,6,11.333333333333334,0,0,6,6,6,11.333333333333334,0,15.5,2.8,-4.06,Graduate,30-39,Q1,Q4,LOW,37.0,1,1,0,0,1,Q1,30-39,LOW,1.0,1.0,1.5,1.0,1.0,11.333333333333334,1.5,1.0,0,0.0,0.0,12,12,1.0,1.0,1.5,1.0,1.0,11.333333333333334,Evening,HIGH,LOW
1,39,1,9500,1,1,110.0,1,37,37,9,9,130.0,0,0,1,0,0,0,32,0,0,7,12,4,13.7,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,30-39,Q3,Q1,HIGH,37.0,1,1,1,0,1,Q3,30-39,HIGH,0.5714285714285714,0.0,1.7142857142857142,1.0,0.2857142857142857,13.7,1.7142857142857142,1.0,0,0.0,0.0,4,14,0.5714285714285714,0.0,1.7142857142857142,1.0,0.2857142857142857,13.7,Daytime,MEDIUM,HIGH
1,39,1,8014,0,40,140.0,1,19,37,5,9,148.0,0,0,0,1,0,0,37,0,7,11,11,11,13.727272727272728,0,4,8,8,8,14.75,0,12.4,0.5,1.79,Graduate,30-39,Q4,Q3,MEDIUM,28.0,1,1,0,1,1,Q4,30-39,MEDIUM,1.0,1.0,1.0,1.0,1.0,14.157894736842104,1.0,1.0,0,0.5789473684210527,1.0227272727272716,19,19,1.0,1.0,1.0,1.0,1.0,14.157894736842104,Evening,LOW,LOW
2,39,2,9147,1,3,130.0,1,3,37,9,9,103.4,0,0,0,1,0,0,30,0,4,7,9,7,11.75,0,3,8,12,7,11.142857142857142,0,12.7,3.7,-1.7,Dropout,30-39,Q1,Q2,MEDIUM,20.0,1,0,1,1,1,Q1,30-39,MEDIUM,1.0,0.875,1.2857142857142858,1.5,0.9333333333333333,11.446428571428571,1.2857142857142858,1.5,0,0.4666666666666667,-0.6071428571428577,14,15,1.0,0.875,1.2857142857142858,1.5,0.9333333333333333,11.446428571428571,Daytime,HIGH,LOW
1,43,2,9773,1,1,132.0,1,19,19,0,0,127.1,0,0,0,1,1,0,23,0,0,6,9,6,12.333333333333334,0,0,6,11,5,13.0,0,7.6,2.6,0.32,Graduate,20-24,Q3,Q2,MEDIUM,19.0,1,0,1,0,1,Q3,20-24,MEDIUM,1.0,0.8333333333333334,1.5,1.8333333333333333,0.9166666666666666,12.636363636363637,1.5,1.8333333333333333,0,0.0,0.6666666666666661,11,12,1.0,0.8333333333333334,1.5,1.8333333333333333,0.9166666666666666,12.636363636363637,Daytime,MEDIUM,MEDIUM
1,17,2,9773,1,1,139.0,1,3,1,2,7,124.0,1,0,0,1,0,1,20,0,0,6,6,6,14.0,0,0,6,7,6,13.857142857142858,0,15.5,2.8,-4.06,Dropout,20-24,Q2,Q3,LOW,2.0,1,0,1,0,1,Q2,20-24,LOW,1.0,1.0,1.0,1.1666666666666667,1.0,13.928571428571429,1.0,1.1666666666666667,0,0.0,-0.14285714285714235,12,12,1.0,1.0,1.0,1.1666666666666667,1.0,13.928571428571429,Daytime,MEDIUM,LOW
1,1,1,9670,1,1,135.0,1,19,37,5,7,121.4,0,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,Graduate,20-24,Q2,Q3,MEDIUM,28.0,1,1,1,0,1,Q2,20-24,MEDIUM,0.8,0.8,1.4,1.2,0.8,11.625,1.4,1.2,0,0.0,0.25,8,10,0.8,0.8,1.4,1.2,0.8,11.625,Daytime,MEDIUM,MEDIUM
1,1,1,9147,1,1,117.0,1,38,19,5,7,118.1,0,0,0,1,1,0,19,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate,15-19,Q2,Q1,MEDIUM,28.5,0,1,1,0,1,Q2,15-19,MEDIUM,1.0,1.0,1.2,1.0,1.0,12.2,1.2,1.0,0,0.0,2.0,10,10,1.0,1.0,1.2,1.0,1.0,12.2,Daytime,HIGH,LOW
1,17,4,9500,1,1,137.0,1,1,19,4,3,121.3,1,0,0,1,1,1,18,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,10.8,1.4,1.74,Graduate,15-19,Q2,Q3,LOW,10.0,0,0,1,0,1,Q2,15-19,LOW,0.875,0.875,1.0,1.0,0.875,15.070000000000002,1.0,1.0,0,0.0,0.0,14,16,0.875,0.875,1.0,1.0,0.875,15.070000000000002,Daytime,MEDIUM,MEDIUM
1,42,1,9119,1,1,144.0,1,34,34,0,0,119.5,0,0,0,1,1,0,18,0,0,5,6,1,10.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,Dropout,15-19,Q2,Q4,MEDIUM,34.0,0,1,1,0,1,Q2,15-19,MEDIUM,0.2,0.2,1.2,1.4,0.2,11.0,1.2,1.4,0,0.0,2.0,2,10,0.2,0.2,1.2,1.4,0.2,11.0,Daytime,HIGH,HIGH
1,39,1,9991,0,1,130.0,1,1,1,4,10,115.2,0,0,0,1,1,0,24,0,0,5,5,4,12.0,0,0,5,6,5,12.666666666666666,0,12.4,0.5,1.79,Enrolled,20-24,Q1,Q2,MEDIUM,1.0,1,1,0,0,1,Q1,20-24,MEDIUM,0.8,1.0,1.0,1.2,0.9,12.37037037037037,1.0,1.2,0,0.0,0.6666666666666661,9,10,0.8,1.0,1.0,1.2,0.9,12.37037037037037,Evening,HIGH,MEDIUM
1,18,1,9670,1,1,140.0,1,1,37,9,9,130.2,1,0,0,1,1,0,22,0,0,6,11,4,13.0,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,Graduate,20-24,Q3,Q3,MEDIUM,19.0,1,1,1,0,1,Q3,20-24,MEDIUM,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.8333333333333333,0.6666666666666666,12.8,1.8333333333333333,1.8333333333333333,0,0.0,-0.40000000000000036,8,12,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.8333333333333333,0.6666666666666666,12.8,Daytime,MEDIUM,HIGH
1,17,4,9254,1,1,130.0,1,19,1,5,5,130.0,1,0,0,1,1,0,18,0,0,6,7,4,11.0,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,Dropout,15-19,Q3,Q2,MEDIUM,10.0,0,0,1,0,1,Q3,15-19,MEDIUM,0.6666666666666666,0.5,1.1666666666666667,1.1666666666666667,0.5833333333333334,11.107142857142858,1.1666666666666667,1.1666666666666667,0,0.0,0.25,7,12,0.6666666666666666,0.5,1.1666666666666667,1.1666666666666667,0.5833333333333334,11.107142857142858,Daytime,MEDIUM,HIGH
1,16,2,9238,1,1,130.0,1,37,37,5,6,126.9,1,0,0,1,0,0,18,0,0,6,8,6,13.571428571428571,0,0,6,11,5,12.166666666666666,0,9.4,-0.8,-3.12,Graduate,15-19,Q3,Q2,MEDIUM,37.0,0,0,1,0,1,Q3,15-19,MEDIUM,1.0,0.8333333333333334,1.3333333333333333,1.8333333333333333,0.9166666666666666,12.932900432900432,1.3333333333333333,1.8333333333333333,0,0.0,-1.404761904761905,11,12,1.0,0.8333333333333334,1.3333333333333333,1.8333333333333333,0.9166666666666666,12.932900432900432,Daytime,MEDIUM,MEDIUM
1,1,2,9070,1,1,152.0,101,2,1,9,1,168.5,1,0,0,1,1,0,21,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,16.2,0.3,-0.92,Graduate,20-24,Q4,Q4,MEDIUM,1.5,1,0,1,0,0,Q4,20-24,MEDIUM,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.0,0.8333333333333334,14.4,1.1666666666666667,1.0,0,0.0,-0.40000000000000036,10,12,0.8333333333333334,0.8333333333333334,1.1666666666666667,1.0,0.8333333333333334,14.4,Daytime,LOW,MEDIUM
4,39,1,9500,1,1,133.1,1,37,37,9,9,130.0,0,0,1,1,0,0,38,0,0,7,13,3,11.833333333333334,0,0,7,14,2,10.0,0,16.2,0.3,-0.92,Dropout,30-39,Q3,Q2,HIGH,37.0,1,1,1,0,1,Q3,30-39,HIGH,0.42857142857142855,0.2857142857142857,1.8571428571428572,2.0,0.35714285714285715,11.1,1.8571428571428572,2.0,0,0.0,-1.833333333333334,5,14,0.42857142857142855,0.2857142857142857,1.8571428571428572,2.0,0.35714285714285715,11.1,Daytime,MEDIUM,HIGH
1,18,1,9556,1,1,140.0,1,38,37,9,9,122.8,0,0,0,1,0,1,19,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,Graduate,15-19,Q2,Q3,LOW,37.5,0,1,1,0,1,Q2,15-19,LOW,1.0,1.0,1.5714285714285714,1.375,1.0,12.565,1.5714285714285714,1.375,0,0.0,-0.11250000000000071,15,15,1.0,1.0,1.5714285714285714,1.375,1.0,12.565,Daytime,MEDIUM,LOW
6,39,1,9500,1,1,133.1,1,37,37,9,9,110.0,0,0,0,1,0,0,36,0,0,7,12,4,11.5,0,0,7,14,3,12.333333333333334,0,16.2,0.3,-0.92,Dropout,30-39,Q1,Q2,MEDIUM,37.0,1,1,1,0,1,Q1,30-39,MEDIUM,0.5714285714285714,0.42857142857142855,1.7142857142857142,2.0,0.5,11.857142857142858,1.7142857142857142,2.0,0,0.0,0.8333333333333339,7,14,0.5714285714285714,0.42857142857142855,1.7142857142857142,2.0,0.5,11.857142857142858,Daytime,HIGH,HIGH
1,16,1,9085,1,1,140.0,1,1,1,9,9,127.1,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduate,15-19,Q3,Q3,MEDIUM,1.0,0,1,1,0,1,Q3,15-19,MEDIUM,0.8,0.8,1.6,2.0,0.8,11.875,1.6,2.0,0,0.0,-2.75,8,10,0.8,0.8,1.6,2.0,0.8,11.875,Daytime,MEDIUM,MEDIUM
1,1,3,9500,1,1,133.1,1,19,19,5,5,108.5,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,Graduate,15-19,Q1,Q2,MEDIUM,19.0,0,0,1,0,1,Q1,15-19,MEDIUM,1.0,0.75,1.2857142857142858,1.5,0.8666666666666667,12.280288461538463,1.2857142857142858,1.5,0,0.0,-0.7062499999999989,13,15,1.0,0.75,1.2857142857142858,1.5,0.8666666666666667,12.280288461538463,Daytime,HIGH,MEDIUM
1,53,1,9085,1,42,140.0,1,19,38,9,9,138.2,0,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,Dropout,20-24,Q4,Q3,HIGH,28.5,1,1,1,1,1,Q4,20-24,HIGH,0.8,0.5555555555555556,1.5,1.8888888888888888,0.6842105263157895,13.538461538461538,1.5,1.8888888888888888,0,0.5789473684210527,-0.5500000000000007,13,19,0.8,0.5555555555555556,1.5,1.8888888888888888,0.6842105263157895,13.538461538461538,Daytime,LOW,MEDIUM
